90001,0,1
90017,4,1
90028,3,2
90032,4,0
90035,1,0
90051,4,3
90070,4,3
90078,3,1
90079,0,0
90083,0,0
90087,0,1
90089,0,0
90091,5,1
90092,0,1
90093,2,1
90113,3,0
90116,3,0
90132,3,1
90142,3,2
90144,3,1
90149,2,0
90154,3,0
90155,3,0
90162,0,0
90171,3,1
90174,2,2
90175,5,2
90192,4,3
90204,5,2
90206,0,0
90209,2,1
90212,5,2
90213,3,2
90219,3,0
90223,1,0
90224,3,1
90230,5,1
90236,5,2
90247,1,0
90252,1,1
90254,4,3
90256,1,0
90258,1,0
90260,4,3
90275,5,2
90279,3,2
90280,4,1
90290,4,3
90294,1,0
90299,2,1
90320,2,1
90322,3,1
90329,1,2
90335,2,1
90350,3,1
90352,2,2
90359,4,3
90368,4,3
90386,3,0
90388,1,1
90401,4,3
90403,0,0
90407,4,3
90410,4,2
90416,3,2
90417,4,0
90423,4,3
90432,0,0
90436,3,0
90444,2,0
90450,0,1
90468,0,0
90470,2,0
90472,4,1
90486,4,1
90487,1,2
90498,2,1
90503,5,2
90515,0,0
90516,4,3
90525,1,0
90538,0,2
90548,3,0
90549,1,0
90560,4,3
90561,3,0
90573,4,3
90576,3,0
90580,1,1
90581,2,1
90583,2,0
90587,3,1
90593,2,0
90595,4,1
90600,3,2
90605,0,1
90611,4,2
90613,4,2
90619,1,0
90622,5,2
90623,4,3
90626,4,3
90627,4,3
90646,0,1
90652,4,0
90657,0,0
90673,5,2
90681,4,1
90682,0,0
90686,1,1
90696,3,4
90697,2,0
90703,2,1
90707,0,0
90721,4,1
90723,2,1
90725,1,1
90729,3,3
90738,1,0
90739,4,3
90748,2,3
90756,2,0
90766,4,3
90767,4,2
90774,5,2
90785,4,3
90788,4,3
90789,2,1
90812,1,0
90816,5,3
90820,4,3
90826,1,0
90833,2,1
90845,3,0
90857,2,1
90861,1,0
90864,0,0
90873,1,0
90879,2,1
90882,0,0
90886,3,1
90897,1,1
90901,2,1
90902,3,1
90911,4,1
90914,2,0
90931,4,2
90934,1,0
90939,1,0
90946,2,1
90954,1,0
90958,0,0
90969,2,3
90977,2,1
90987,1,1
90995,4,1
90998,4,3
91003,0,0
91020,3,0
91043,4,1
91050,2,1
91060,1,1
91062,5,2
91071,4,0
91076,2,1
91079,4,3
91080,3,1
91050,2,1
91060,1,1
91062,5,2
91071,4,0
91076,2,1
91079,4,3
91080,3,1
91082,3,2
91083,1,0
91099,1,2
91114,1,0
91136,1,1
91138,2,0
91139,2,1
91143,2,1
91164,0,0
91170,5,2
91171,1,1
91172,3,1
91173,3,1
91185,2,1
91189,1,0
91192,4,3
91199,4,2
91204,3,0
91210,1,0
91217,0,0
91218,2,2
91222,4,3
91223,0,0
91226,2,1
91228,3,1
91236,4,2
91245,1,0
91261,1,1
91267,0,0
91270,0,1
91275,2,2
91276,4,1
91278,0,0
91288,4,1
91293,2,0
91294,1,1
91295,3,1
91297,2,0
91305,5,2
91314,2,1
91316,3,1
91317,2,2
91329,2,1
91338,1,1
91342,4,2
91345,0,0
91358,4,3
91361,3,1
91377,4,1
91380,3,0
91386,4,1
91387,3,1
91391,1,0
91399,4,2
91417,4,3
91418,3,0
91421,3,1
91432,2,0
91436,0,0
91438,3,1
91439,1,0
91450,4,3
91459,1,1
91461,4,3
91467,4,2
91473,5,2
91475,2,2
91478,3,1
91480,4,3
91487,2,1
91489,2,1
91501,2,1
91512,4,1
91513,0,0
91516,2,1
91519,4,3
91527,2,0
91533,1,1
91549,2,1
91559,0,0
91562,3,2
91565,1,0
91569,3,1
91577,4,3
91600,3,0
91607,0,0
91621,2,1
91630,2,0
91631,1,1
91632,4,3
91636,3,1
91640,2,1
91641,4,3
91647,3,1
91648,4,1
91653,4,2
91654,2,0
91673,3,1
91677,1,0
91680,0,0
91682,2,1
91688,3,1
91690,4,0
91705,3,1
91706,3,1
91710,4,3
91711,2,1
91717,2,1
91722,1,1
91740,2,3
91744,1,0
91745,3,3
91748,4,3
91749,2,1
91761,3,1
91762,2,1
91772,0,0
91774,3,1
91791,4,1
91793,1,0
91800,0,0
91803,0,0
91804,6,1
91806,4,3
91825,1,0
91830,4,1
91833,2,0
91835,0,0
91852,4,2
91854,4,2
91867,5,1
91872,4,3
91883,4,3
91884,2,2
91890,1,0
91897,2,0
91908,5,2
91909,2,1
91910,4,3
91913,3,1
91914,2,0
91921,3,0
91922,3,1
91925,0,0
91926,5,2
91927,1,0
91941,1,0
91945,5,2
91946,2,1
91947,4,3
91950,4,1
91957,4,2
91971,0,0
91972,0,2
91973,4,3
91974,4,1
91975,4,0
91984,4,2
91991,4,3
92001,4,1
92002,4,1
92024,1,0
92032,4,3
92039,0,1
92050,3,0
92053,2,1
92071,2,2
92095,2,1
92101,0,0
92102,2,0
92111,3,2
92122,4,3
92136,3,1
92138,3,1
92145,4,3
92147,3,0
92156,0,0
92160,2,0
92167,5,2
92168,2,3
92174,0,0
92176,4,3
92178,4,3
92183,3,1
92188,1,1
92196,4,2
92197,4,0
92207,0,0
92217,0,1
92225,2,1
92235,0,0
92237,3,0
92248,5,2
92259,2,1
92263,4,3
92265,3,1
92267,4,3
92272,2,2
92273,5,2
92284,4,3
92285,0,0
92291,4,3
92298,4,2
92303,3,2
92306,0,0
92309,0,0
92314,2,1
92317,4,3
92329,4,0
92330,0,0
92331,1,2
92332,0,0
92336,4,3
92347,0,0
92349,1,1
92351,4,1
92355,3,1
92356,0,0
92368,0,0
92370,0,0
92376,4,1
92379,2,1
92380,0,0
92388,3,2
92389,1,0
92400,3,1
92402,4,1
92403,4,3
92406,4,1
92409,3,2
92414,0,0
92420,4,1
92421,2,1
92433,3,2
92439,4,3
92441,4,3
92450,1,0
92452,0,1
92459,4,3
92460,3,4
92466,3,1
92470,4,0
92475,3,2
92476,2,0
92480,0,0
92491,4,3
92505,2,1
92506,2,1
92525,3,1
92531,4,1
92533,1,0
92549,2,0
92557,3,1
92558,3,0
92562,3,1
92569,5,2
92588,0,0
92592,1,0
92595,0,0
92598,3,2
92605,4,3
92611,0,0
92616,1,1
92625,3,1
92626,1,0
92641,1,3
92645,2,0
92654,1,0
92666,4,2
92668,4,3
92673,3,1
92693,4,1
92704,1,0
92709,4,3
92713,4,0
92733,4,3
92735,3,0
92745,3,0
92746,3,1
92749,1,0
92751,2,1
92765,2,1
92776,4,3
92797,3,2
92805,1,0
92811,0,0
92825,0,0
92829,4,0
92839,2,1
92845,1,0
92847,2,1
92851,1,1
92859,0,0
92860,1,0
92865,4,1
92884,3,1
92899,3,2
92901,4,2
92902,3,2
92906,4,3
92911,3,1
92916,3,1
92920,2,2
92926,1,0
92939,3,1
92940,4,0
92944,1,0
92952,4,3
92956,0,1
92958,0,1
92968,3,3
92974,4,3
93001,3,2
93002,1,0
93011,1,0
93013,4,2
93019,1,1
93021,2,0
93040,1,1
93055,3,0
93058,0,0
93059,1,1
93067,2,1
93077,3,1
93079,3,1
93082,4,3
93085,2,1
93094,3,0
93102,4,3
93103,2,1
93108,2,1
93120,0,1
93131,3,2
93137,4,3
93148,4,3
93159,2,0
93174,3,1
93177,4,3
93186,2,1
93203,2,1
93206,4,1
93213,2,2
93214,2,0
93219,4,3
93228,2,1
93231,0,0
93236,2,1
93243,4,3
93250,0,0
93251,4,1
93256,1,1
93269,2,1
93279,1,1
