90001,2,1
90017,0,0
90028,3,2
90032,2,0
90035,1,1
90051,2,1
90070,2,1
90078,0,0
90079,2,1
90083,1,0
90087,3,1
90089,4,3
90091,3,1
90092,2,0
90093,2,1
90113,3,4
90116,1,1
90132,0,0
90142,3,0
90144,2,0
90149,0,0
90154,2,2
90155,2,2
90162,0,1
90171,0,0
90174,3,1
90175,2,0
90192,2,0
90204,2,1
90206,2,1
90209,2,3
90212,2,0
90213,2,1
90219,1,0
90223,4,0
90224,2,3
90230,1,1
90236,1,0
90247,2,1
90252,3,1
90254,2,1
90256,2,2
90258,0,0
90260,1,1
90275,2,1
90279,3,2
90280,2,0
90290,3,2
90294,2,0
90299,0,0
90320,0,1
90322,3,1
90329,3,3
90335,2,0
90350,0,0
90352,0,0
90359,2,2
90368,2,1
90386,2,1
90388,2,1
90401,2,1
90403,4,0
90407,2,1
90410,0,0
90416,2,2
90417,2,1
90423,2,1
90432,2,0
90436,0,0
90444,2,1
90450,6,1
90468,3,1
90470,3,2
90472,0,1
90486,2,1
90487,4,0
90498,2,0
90503,0,0
90515,2,1
90516,2,0
90525,2,2
90538,4,1
90548,3,4
90549,2,2
90560,1,3
90561,3,4
90573,2,0
90576,2,1
90580,2,1
90581,2,1
90583,2,1
90587,0,0
90593,2,1
90595,4,3
90600,0,0
90605,3,1
90611,1,1
90613,2,0
90619,2,1
90622,2,3
90623,3,0
90626,2,1
90627,2,0
90646,3,2
90652,2,2
90657,2,0
90673,2,1
90681,2,2
90682,2,1
90686,5,2
90696,1,0
90697,0,0
90703,2,1
90707,2,1
90721,1,1
90723,3,4
90725,4,1
90729,2,1
90738,4,3
90739,2,1
90748,2,3
90756,2,1
90766,2,1
90767,2,1
90774,2,1
90785,1,0
90788,2,3
90789,2,0
90812,2,1
90816,0,0
90820,2,1
90826,2,1
90833,2,1
90845,2,1
90857,4,2
90861,2,1
90864,0,0
90873,5,1
90879,3,1
90882,1,1
90886,2,2
90897,3,2
90901,2,1
90902,2,1
90911,2,2
90914,2,2
90931,1,0
90934,0,0
90939,1,0
90946,4,1
90954,0,0
90958,2,3
90969,2,2
90977,2,1
90987,1,0
90995,2,1
90998,2,1
91003,2,1
91020,2,2
91043,2,1
91050,2,0
91060,2,0
91062,2,2
91071,2,1
91076,2,1
91079,2,1
91080,2,1
91050,2,0
91060,2,0
91062,2,2
91071,2,1
91076,2,1
91079,2,1
91080,2,1
91082,2,0
91083,2,1
91099,2,1
91114,2,2
91136,2,1
91138,2,1
91139,2,2
91143,0,0
91164,4,2
91170,1,0
91171,4,0
91172,0,0
91173,2,0
91185,3,4
91189,3,4
91192,2,0
91199,4,3
91204,2,1
91210,0,0
91217,2,1
91218,2,1
91222,2,0
91223,2,1
91226,2,1
91228,2,0
91236,2,1
91245,2,2
91261,2,0
91267,2,0
91270,3,0
91275,4,3
91276,2,1
91278,2,0
91288,0,0
91293,5,2
91294,2,2
91295,2,1
91297,4,3
91305,2,0
91314,0,2
91316,2,1
91317,1,0
91329,1,1
91338,2,0
91342,0,1
91345,3,3
91358,2,0
91361,2,1
91377,1,1
91380,2,1
91386,0,0
91387,4,3
91391,3,0
91399,0,0
91417,2,1
91418,2,2
91421,2,1
91432,2,1
91436,2,2
91438,2,2
91439,2,0
91450,2,1
91459,4,3
91461,3,1
91467,4,1
91473,2,0
91475,2,1
91478,2,1
91480,2,1
91487,4,0
91489,4,1
91501,2,2
91512,2,0
91513,2,0
91516,0,0
91519,2,1
91527,3,3
91533,0,0
91549,2,0
91559,5,2
91562,0,0
91565,2,0
91569,3,1
91577,3,1
91600,2,2
91607,2,1
91621,2,1
91630,2,1
91631,5,2
91632,0,1
91636,0,1
91640,2,0
91641,2,1
91647,3,2
91648,3,2
91653,2,3
91654,3,4
91673,3,4
91677,0,1
91680,2,0
91682,0,0
91688,0,0
91690,4,3
91705,2,1
91706,2,2
91710,2,2
91711,2,1
91717,1,0
91722,1,0
91740,2,1
91744,3,0
91745,2,1
91748,2,1
91749,2,1
91761,1,0
91762,2,1
91772,0,0
91774,3,1
91791,1,1
91793,0,1
91800,5,2
91803,5,2
91804,0,2
91806,2,2
91825,4,1
91830,2,2
91833,2,1
91835,2,0
91852,3,2
91854,2,2
91867,0,0
91872,2,1
91883,2,2
91884,0,0
91890,2,3
91897,1,1
91908,0,0
91909,1,0
91910,2,1
91913,2,2
91914,2,0
91921,2,0
91922,0,0
91925,3,0
91926,2,0
91927,0,0
91941,2,2
91945,0,1
91946,2,2
91947,2,0
91950,3,4
91957,2,1
91971,6,1
91972,2,1
91973,2,1
91974,0,0
91975,0,0
91984,2,1
91991,2,1
92001,2,1
92002,2,1
92024,2,0
92032,2,1
92039,3,0
92050,0,1
92053,2,3
92071,0,0
92095,2,1
92101,3,4
92102,1,1
92111,0,1
92122,2,1
92136,2,1
92138,2,1
92145,2,1
92147,0,0
92156,1,1
92160,2,1
92167,2,2
92168,2,3
92174,4,2
92176,2,0
92178,2,0
92183,2,2
92188,2,0
92196,2,0
92197,1,0
92207,2,0
92217,5,2
92225,3,0
92235,2,2
92237,2,2
92248,1,2
92259,4,3
92263,2,1
92265,0,0
92267,2,1
92272,2,1
92273,0,0
92284,2,1
92285,2,1
92291,2,1
92298,1,0
92303,3,2
92306,2,0
92309,3,1
92314,2,1
92317,1,0
92329,3,4
92330,2,0
92331,1,3
92332,2,1
92336,2,1
92347,2,1
92349,2,2
